label,text
1,username stop watching prison break before i legitimately shit myself at this part of the film you mother fucker
1,yall be on here arguing rap with accounts that didn’t know who pimp c was til views
1,username you know that story of father son and donkey. these liberals are like those villagers in the story
1,herbalism shop torrevieja told that if he wants to confront me and i know for sure he won't do because he's simply a bloody motherfucker son of the ugliest bitch ever lived in this planet.... link
1,"username donâ€ trade mark t worry, we are ahead of all countries. we are as usual managing figures of death. they are not, that is the only difference. shame on you. #modiresign #boycottbjp #modikavaccinejumla #resignpmmodi"
1,found out the reason i scream bloody murder when ppl startle me is a direction manifestation of my manic depression lmfao so basically i can’t help it and ima be a scary bitch forever. lmfaooooo i love learning stuff about me
0,username username username it's heartbreaking to see osama struggling alone for the judicial killing of his father. a boy whose father sacrificed everything for strongest political party of bihar yet no one standing beside him. #shahabuddin
1,"username we,in india, battling for our lives with a monstrous virus wringing our necks 2 stop our breaths.a govt fallen flat, floundered blunderously, local administration inactive nd hiding in d tunnel,criminal negligence in coordination has been leading d country to doom #resign_pm_modi"
0,"every human life has a value, those who taking false credit by hiding the numbers, have reduced the cost of human life to some mere govt figure, forget acting to protect more losses, they can't even give a word of condolence, such is their arrogance! #modikavaccinejumla"
0,username sir why we are acknowledgingvtge help that we are getting from #taiwan. #china is openly mocking #indians who passed away because of #chinesevirus. sir it appears very sad in our eyes. #indiataiwanbhaibhai link
1,"(two days later) wb dgp reported of no violence being happened. people just lit up their own homes, killed their own brothers &amp; sisters, assaulted and raped a few women, just because they were mentally unstable due to the second wave of corona brought by mudi. #resignmodi link"
1,username o my god this bitch. now after all ethiopian spit you like a trash you turn on ertirea for another misleading. you are an username of both countries and lobbyist for username for the sake of username money
0,"just went for my vaccine, the nurse hadn't heard about the #astrazeneca risk factor change to age categories. i mentioned it, she said she wasn't aware.100% would have given me the jab. i find this concerning &amp; alarming. #covidvaccine #covid19vaccine #torysleaze #boristheliar"
1,username wanker!!
1,username shut yo ass up ðÿ˜­ whenever u come back u gotta match my energy pussy ðÿ¤£
1,username no he doesn't but it just reminds me off it .and yeah why fuck do they do that? do i have strong dislike ( putting it mildly ) on #andrewdabb yeah o do . this lucifer ending and sl so reminds me of supernatural slband suck ending.
1,all so this bitch can sell some cookies! absolutely fucking shameless deeds. you will pay for your sins !!! link
1,"divorced, beheaded, survived lived, served cunt, died"
0,username username that not gonna help india in anyway but demean it's image #chinesevirus
0,"masks are useless, the lockdown caused more deaths! #covid19india #covidvaccine #covid19 #covidsecondwave #maskup #covidiot #lockdown link"
0,"username username bloody hell, that's our local one! won't be going there again..."
0,username username what are you going to do about this new n440k variant which is killing people in matter of 2 days ? #bbcleadersdebate #indiacovidcrisis #covid19india #indiachoked #coronapandemic #absolutesystemfailure
0,who is responsible for oxygen? #andhbhakt #election_meeting #narendramodi #modikavaccinejumla #modiresign #farmlaws_nextpandemic #suspendsharjeelusmni #studentslivesmatters #cancel12thboardexams2021 #covidemergency do you agree with me? red heart don't you agree with me? clockwise vertical arrows link
1,mum just blaming my suicidal thoughts on me drinking energy drinks. bloody hell.
1,"the way i see it is if youâ€ trade mark re being a dick then yeah apologize. other then that, yeah they can go fuck themselves lol."
0,read the tweets before saying it's to show support to pm modi. we are angry we need our country back the way it used to be .... #resign_pm_modi #resignmodi #swara #spinelessmodi #isupportmodi
0,"dear world, your foreign aid help is not reaching us. -indians. #indiafightscorona #indiacovidcrisis"
0,"indiaâ€ trade mark s adult population= 100cr cost of vaccine for central govt = rs.150 per dose so for a total 200 crore doses @ rs.150 per dose = rs. 30,000 crores estimated cost of delhiâ€ trade mark s central vista project = rs. 20,000 crores. look at the stupidity. #modikavaccinejumla"
1,nicholas - pimp brown jr
1,"username i seriously regret that i voted for you. you are a shameless person who do not care about the people, we all are dying but you are busy in your shitty vista project. you are the worst pm of this country ever. #resignmodi"
0,username damn you’re really never coming back
0,we keep blaming everyone including our own government for this crisis. no-one seems to remember that this is a bioweapon used by china against the world. let us keep reminding the world that we all are suffering because of #chinesevirus . #chinaliedpeopledied link
